"","N1_24h_IFN","N1_24h_mock","N1_24h_RVFV","N1_6h_IFN","N1_6h_mock","N1_6h_RVFV","N2_24h_IFN","N2_24h_mock","N2_24h_RVFV","N2_6h_IFN","N2_6h_mock","N2_6h_RVFV","N3_24h_IFN","N3_24h_mock","N3_24h_RVFV","N3_6h_IFN","N3_6h_mock","N3_6h_RVFV"
"ENSMLUG00000008485",1.62097846302862,4.23596075245808,3.34233081609869,1.73549893418831,0,1.13091239199964,2.08719199557902,9.01334122843662,5.12385212842201,3.39676265912991,0.962328252032639,0,1.97514328073537,2.00731524284835,3.04482853760571,2.02347755256925,0,0
"ENSMLUG00000008486",0,0,0,0.867749467094155,0,0,3.13078799336853,0,0.640481516052751,0,0.962328252032639,0,0,2.00731524284835,0.761207134401429,1.01173877628463,0,0
"ENSMLUG00000008488",0,0,0,0,0,1.13091239199964,1.04359599778951,1.12666765355458,0,0,0,0,0,0,0.761207134401429,0,0,0
"ENSMLUG00000008489",0.810489231514312,1.05899018811452,1.67116540804934,0.867749467094155,2.08587760157164,0,2.08719199557902,2.25333530710916,0,0,0,0.996119907966749,0,1.00365762142418,0,2.02347755256925,3.55847977845747,1.25254379599948
"ENSMLUG00000008491",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18615992615249,0
"ENSMLUG00000008493",1.62097846302862,1.05899018811452,0.835582704024672,0,2.08587760157164,0,1.04359599778951,1.12666765355458,0.640481516052751,0.849190664782476,0,0,0,0,1.52241426880286,0,0,2.50508759199896
"ENSMLUG00000008494",0.810489231514312,0,0,0,0,0,1.04359599778951,0,0.640481516052751,0,1.92465650406528,0.996119907966749,1.97514328073537,0,3.04482853760571,0,1.18615992615249,0
"ENSMLUG00000008495",0,0,0,0,0,0,0,0,0,0,0,0,0.987571640367685,0,0,0,0,0
"ENSMLUG00000008496",0,0,0,0,0,0,0,1.12666765355458,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000008497",2.43146769454294,1.05899018811452,1.67116540804934,1.73549893418831,1.04293880078582,1.13091239199964,2.08719199557902,0,3.20240758026376,0.849190664782476,1.92465650406528,1.9922398159335,1.97514328073537,1.00365762142418,0.761207134401429,2.02347755256925,3.55847977845747,3.75763138799845
"ENSMLUG00000008499",0.810489231514312,0,0,0,0,0,0,0,3.84288909631651,0,0.962328252032639,0,0,1.00365762142418,0.761207134401429,0,0,1.25254379599948
"ENSMLUG00000008500",0,0,2.50674811207402,0.867749467094155,1.04293880078582,5.6545619599982,0,0,0.640481516052751,0.849190664782476,0.962328252032639,0,0.987571640367685,2.00731524284835,0.761207134401429,0,3.55847977845747,0
"ENSMLUG00000008503",0,0,2.50674811207402,3.47099786837662,0,2.26182478399928,0,0,1.92144454815825,0,0,0,0,0,2.28362140320429,0,0,0
"ENSMLUG00000008505",0.810489231514312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000008507",0,0,0,0,0,0,0,1.12666765355458,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000008508",0,0,0,0.867749467094155,1.04293880078582,0,0,0,0,0.849190664782476,0,0.996119907966749,0,1.00365762142418,0,0,0,0
"ENSMLUG00000008510",7.29440308362881,7.41293131680165,5.01349622414804,9.5452441380357,9.3864492070724,9.04729913599712,5.21797998894755,6.76000592132747,5.12385212842201,8.49190664782476,13.4725955284569,19.922398159335,6.91300148257379,8.02926097139341,3.04482853760571,4.04695510513851,3.55847977845747,7.51526277599689
"ENSMLUG00000008514",0,0,0,0,0,0,0,0,0.640481516052751,0,0,0,0,0,0,0,0,0
"ENSMLUG00000008515",1.62097846302862,2.11798037622904,1.67116540804934,0,0,1.13091239199964,1.04359599778951,0,1.2809630321055,0,0,0,0,0,0,1.01173877628463,0,1.25254379599948
"ENSMLUG00000008516",2.43146769454294,0,1.67116540804934,3.47099786837662,0,0,1.04359599778951,0,0,4.24595332391238,0,0,1.97514328073537,0,0,1.01173877628463,4.74463970460996,1.25254379599948
"ENSMLUG00000008518",7.29440308362881,2.11798037622904,10.0269924482961,3.47099786837662,1.04293880078582,10.1782115279968,3.13078799336853,1.12666765355458,6.40481516052751,1.69838132956495,0.962328252032639,1.9922398159335,2.96271492110305,1.00365762142418,8.37327847841572,1.01173877628463,0,7.51526277599689
"ENSMLUG00000008519",0,2.11798037622904,0,0,0,2.26182478399928,3.13078799336853,0,0,0,0,0.996119907966749,0.987571640367685,0,0,0,0,1.25254379599948
"ENSMLUG00000008520",0,0,1.67116540804934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25254379599948
"ENSMLUG00000008524",8.91538154665743,12.7078822573743,10.0269924482961,3.47099786837662,3.12881640235747,2.26182478399928,1.04359599778951,2.25333530710916,4.48337061236926,7.64271598304229,8.66095426829375,6.97283935576724,5.92542984220611,2.00731524284835,6.85086420961286,4.04695510513851,3.55847977845747,6.26271897999741
"ENSMLUG00000008526",0,0,0.835582704024672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000008527",0,0,1.67116540804934,0.867749467094155,0,0,0,0,0,0,0,0.996119907966749,0,0,1.52241426880286,1.01173877628463,0,0
"ENSMLUG00000008528",0,0,0.835582704024672,0,0,0,0,2.25333530710916,1.2809630321055,0,2.88698475609792,0,0,0,0,0,1.18615992615249,1.25254379599948
"ENSMLUG00000008529",4.86293538908587,3.17697056434356,2.50674811207402,4.33874733547077,4.17175520314329,1.13091239199964,4.17438399115804,0,3.20240758026376,4.24595332391238,1.92465650406528,0.996119907966749,4.93785820183842,1.00365762142418,4.56724280640857,5.05869388142313,0,2.50508759199896
"ENSMLUG00000008531",0,0,0,0.867749467094155,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000008534",3.24195692605725,5.29495094057261,5.01349622414804,2.60324840128246,1.04293880078582,3.39273717599892,4.17438399115804,4.50667061421831,8.32625970868577,1.69838132956495,4.8116412601632,0,4.93785820183842,5.01828810712088,5.32844994081,2.02347755256925,1.18615992615249,1.25254379599948
"ENSMLUG00000008535",0,0,0.835582704024672,0,0,0,0,0,2.56192606421101,0,0,0,0,0,0,1.01173877628463,0,0
"ENSMLUG00000008536",0,0,0.835582704024672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000008538",4.05244615757156,2.11798037622904,5.01349622414804,0.867749467094155,1.04293880078582,0,1.04359599778951,2.25333530710916,0.640481516052751,0.849190664782476,0,0,2.96271492110305,1.00365762142418,2.28362140320429,0,1.18615992615249,0
"ENSMLUG00000008539",3.24195692605725,1.05899018811452,3.34233081609869,0.867749467094155,1.04293880078582,0,1.04359599778951,0,3.84288909631651,1.69838132956495,0,0,0,0,0.761207134401429,4.04695510513851,3.55847977845747,0
"ENSMLUG00000008541",4.05244615757156,3.17697056434356,5.84907892817271,1.73549893418831,1.04293880078582,2.26182478399928,2.08719199557902,0,2.56192606421101,4.24595332391238,0,4.98059953983374,4.93785820183842,2.00731524284835,1.52241426880286,6.07043265770776,2.37231985230498,2.50508759199896
"ENSMLUG00000008542",0,1.05899018811452,0,0,0,0,0,0,0,0,0,1.9922398159335,0,0,0,0,0,0
"ENSMLUG00000008544",0,0,0,0,1.04293880078582,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000008545",0,0,0,0,0,0,0,0,0.640481516052751,0,0,0,0,1.00365762142418,0,0,2.37231985230498,0
"ENSMLUG00000008546",0.810489231514312,0,4.17791352012336,3.47099786837662,2.08587760157164,1.13091239199964,2.08719199557902,0,3.84288909631651,0.849190664782476,1.92465650406528,0,2.96271492110305,1.00365762142418,1.52241426880286,8.09391021027701,0,2.50508759199896
"ENSMLUG00000008548",0,0,0,0,0,0,0,0,0,0,0,0,0,1.00365762142418,0,0,0,0
"ENSMLUG00000008549",4.05244615757156,9.53091169303069,5.01349622414804,7.80974520384739,10.4293880078582,5.6545619599982,7.30517198452657,16.9000148033187,10.8881857728968,5.94433465347733,13.4725955284569,6.97283935576724,2.96271492110305,10.0365762142418,6.85086420961286,3.03521632885388,9.48927940921992,15.0305255519938
"ENSMLUG00000008550",4.05244615757156,0,0.835582704024672,0.867749467094155,2.08587760157164,0,2.08719199557902,4.50667061421831,0.640481516052751,0.849190664782476,1.92465650406528,0.996119907966749,1.97514328073537,0,1.52241426880286,2.02347755256925,2.37231985230498,2.50508759199896
"ENSMLUG00000008551",0,0,0,0,0,0,0,0,0.640481516052751,0,0,0,0,0,0,0,0,0
"ENSMLUG00000008553",1.62097846302862,0,0,2.60324840128246,5.21469400392911,4.52364956799856,2.08719199557902,3.38000296066373,1.2809630321055,0,5.77396951219584,6.97283935576724,3.95028656147074,2.00731524284835,0.761207134401429,1.01173877628463,0,5.01017518399793
"ENSMLUG00000008555",0,0,0,0,0,0,0,0,0.640481516052751,1.69838132956495,0,0,0.987571640367685,0,1.52241426880286,0,0,0
"ENSMLUG00000008556",0,0,0.835582704024672,0,0,0,1.04359599778951,1.12666765355458,1.2809630321055,0,0.962328252032639,0.996119907966749,0.987571640367685,0,0,0,0,0
"ENSMLUG00000008559",0.810489231514312,0,0,0.867749467094155,2.08587760157164,1.13091239199964,0,1.12666765355458,0.640481516052751,0,0,0,2.96271492110305,1.00365762142418,0,1.01173877628463,1.18615992615249,0
"ENSMLUG00000008561",0.810489231514312,0,0,0.867749467094155,1.04293880078582,0,0,4.50667061421831,1.2809630321055,0,0,0,1.97514328073537,0,1.52241426880286,0,1.18615992615249,0
"ENSMLUG00000008563",0.810489231514312,1.05899018811452,0,0.867749467094155,1.04293880078582,0,0,0,0.640481516052751,0,0,3.984479631867,0.987571640367685,0,0,2.02347755256925,0,0
"ENSMLUG00000008565",3.24195692605725,1.05899018811452,1.67116540804934,1.73549893418831,0,1.13091239199964,1.04359599778951,0,2.56192606421101,0.849190664782476,2.88698475609792,0.996119907966749,6.91300148257379,0,2.28362140320429,4.04695510513851,0,1.25254379599948
"ENSMLUG00000008566",0,0,0,0,0,0,0,0,0,0,0,0.996119907966749,0,0,0,0,0,0
"ENSMLUG00000008568",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.761207134401429,0,0,0
"ENSMLUG00000008569",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37231985230498,0
"ENSMLUG00000008571",0.810489231514312,1.05899018811452,0.835582704024672,0,1.04293880078582,2.26182478399928,1.04359599778951,7.88667357488205,3.20240758026376,0.849190664782476,0.962328252032639,1.9922398159335,3.95028656147074,1.00365762142418,0.761207134401429,2.02347755256925,0,1.25254379599948
"ENSMLUG00000008572",0,0,0.835582704024672,0.867749467094155,0,1.13091239199964,1.04359599778951,1.12666765355458,0,0,0.962328252032639,1.9922398159335,0.987571640367685,0,0,0,1.18615992615249,0
"ENSMLUG00000008573",8.10489231514312,6.35394112868713,9.1914097442714,6.94199573675324,2.08587760157164,1.13091239199964,9.39236398010559,7.88667357488205,9.60722274079127,8.49190664782476,7.69862601626111,4.98059953983374,10.8632880440445,3.01097286427253,12.9405212848243,14.1643428679848,5.93079963076245,3.75763138799845
"ENSMLUG00000008574",0,1.05899018811452,5.01349622414804,0,1.04293880078582,0,0,1.12666765355458,0.640481516052751,0,0,0,2.96271492110305,0,1.52241426880286,0,0,0
"ENSMLUG00000008579",6.4839138521145,5.29495094057261,9.1914097442714,5.20649680256493,4.17175520314329,0,12.5231519734741,5.63333826777289,7.68577819263302,4.24595332391238,3.84931300813056,3.984479631867,8.88814476330916,6.02194572854505,3.04482853760571,1.01173877628463,7.11695955691494,2.50508759199896
"ENSMLUG00000008581",0,0,1.67116540804934,0,1.04293880078582,0,1.04359599778951,1.12666765355458,1.92144454815825,0,0,0,0,0,2.28362140320429,0,0,0
"ENSMLUG00000008582",0.810489231514312,0,0,0,0,1.13091239199964,0,1.12666765355458,0,0,0.962328252032639,1.9922398159335,0.987571640367685,0,2.28362140320429,1.01173877628463,0,0
"ENSMLUG00000008585",0.810489231514312,0,0,0.867749467094155,0,0,0,0,0,0.849190664782476,0,0,0,0,0,0,2.37231985230498,1.25254379599948
"ENSMLUG00000008587",4.05244615757156,0,0.835582704024672,0.867749467094155,0,5.6545619599982,1.04359599778951,0,1.2809630321055,5.94433465347733,0.962328252032639,4.98059953983374,2.96271492110305,0,1.52241426880286,2.02347755256925,3.55847977845747,0
"ENSMLUG00000008589",1.62097846302862,2.11798037622904,1.67116540804934,0.867749467094155,3.12881640235747,0,2.08719199557902,0,0.640481516052751,2.54757199434743,1.92465650406528,0,0,1.00365762142418,0.761207134401429,5.05869388142313,0,0
"ENSMLUG00000008595",1.62097846302862,0,1.67116540804934,4.33874733547077,4.17175520314329,2.26182478399928,0,2.25333530710916,4.48337061236926,1.69838132956495,0,1.9922398159335,4.93785820183842,3.01097286427253,3.80603567200714,8.09391021027701,1.18615992615249,0
"ENSMLUG00000008600",0,0,0,0,0,0,1.04359599778951,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000008601",3.24195692605725,1.05899018811452,2.50674811207402,5.20649680256493,2.08587760157164,1.13091239199964,3.13078799336853,0,1.2809630321055,2.54757199434743,0,3.984479631867,2.96271492110305,2.00731524284835,2.28362140320429,2.02347755256925,2.37231985230498,1.25254379599948
"ENSMLUG00000008605",2.43146769454294,0,2.50674811207402,3.47099786837662,0,2.26182478399928,4.17438399115804,0,3.84288909631651,5.09514398869486,0,0.996119907966749,1.97514328073537,0,1.52241426880286,3.03521632885388,1.18615992615249,0
"ENSMLUG00000008606",6.4839138521145,2.11798037622904,5.84907892817271,6.07424626965908,1.04293880078582,6.78547435199784,2.08719199557902,1.12666765355458,6.40481516052751,3.39676265912991,2.88698475609792,1.9922398159335,4.93785820183842,9.03291859281758,9.89569274721857,5.05869388142313,5.93079963076245,2.50508759199896
"ENSMLUG00000008609",0,0,0.835582704024672,0,1.04293880078582,1.13091239199964,1.04359599778951,0,0,0,0,0,0.987571640367685,0,0,0,0,0
"ENSMLUG00000008610",1.62097846302862,0,1.67116540804934,0,0,0,0,0,1.92144454815825,0.849190664782476,0,0,1.97514328073537,2.00731524284835,1.52241426880286,0,0,0
"ENSMLUG00000008611",0.810489231514312,2.11798037622904,3.34233081609869,1.73549893418831,1.04293880078582,2.26182478399928,0,1.12666765355458,0.640481516052751,0.849190664782476,2.88698475609792,0.996119907966749,0.987571640367685,4.0146304856967,2.28362140320429,0,0,3.75763138799845
"ENSMLUG00000008612",0,0,0.835582704024672,0.867749467094155,0,0,1.04359599778951,0,0,0,0,0,0,0,0,1.01173877628463,0,0
"ENSMLUG00000008614",0,0,0,0,0,0,0,0,0.640481516052751,0,0,0.996119907966749,0,0,0,0,0,0
"ENSMLUG00000008616",0.810489231514312,0,0,0,0,0,0,0,0,0,0,0,0,0,0.761207134401429,0,0,0
"ENSMLUG00000008617",0,0,0.835582704024672,0,1.04293880078582,0,1.04359599778951,1.12666765355458,0,0,0,0.996119907966749,0,0,0.761207134401429,0,0,0
"ENSMLUG00000008618",5.67342462060018,0,2.50674811207402,1.73549893418831,1.04293880078582,0,4.17438399115804,2.25333530710916,8.32625970868577,0.849190664782476,2.88698475609792,0,2.96271492110305,0,6.85086420961286,2.02347755256925,0,0
"ENSMLUG00000008619",0,2.11798037622904,0.835582704024672,0,0,0,0,1.12666765355458,0.640481516052751,0,0,0,0.987571640367685,3.01097286427253,1.52241426880286,1.01173877628463,0,0
"ENSMLUG00000008621",0,0,0,0,0,0,0,0,0,0,1.92465650406528,0,0,0,0,0,0,0
"ENSMLUG00000008622",0,1.05899018811452,10.8625751523207,1.73549893418831,1.04293880078582,2.26182478399928,0,4.50667061421831,6.40481516052751,0,0,0,2.96271492110305,0,3.80603567200714,0,3.55847977845747,0
"ENSMLUG00000008623",1.62097846302862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000008624",1.62097846302862,1.05899018811452,0.835582704024672,0.867749467094155,3.12881640235747,2.26182478399928,0,0,0.640481516052751,0.849190664782476,0.962328252032639,0.996119907966749,0.987571640367685,0,0.761207134401429,0,2.37231985230498,1.25254379599948
"ENSMLUG00000008625",0,0,0,0,0,0,0,0,0,0,0,0,0,1.00365762142418,0,0,0,0
"ENSMLUG00000008628",0,0,1.67116540804934,0.867749467094155,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000008630",0,0,0,0.867749467094155,0,0,0,0,0,1.69838132956495,0,0.996119907966749,1.97514328073537,0,0,0,0,0
"ENSMLUG00000008632",0,0,1.67116540804934,0.867749467094155,0,0,0,0,1.2809630321055,3.39676265912991,0,0.996119907966749,2.96271492110305,1.00365762142418,1.52241426880286,3.03521632885388,0,0
"ENSMLUG00000008633",1.62097846302862,0,0.835582704024672,1.73549893418831,0,0,0,1.12666765355458,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000008635",0,0,0.835582704024672,0.867749467094155,0,0,0,0,0,0,0,0,0,2.00731524284835,0,0,0,0
"ENSMLUG00000008637",4.86293538908587,2.11798037622904,10.8625751523207,6.07424626965908,6.25763280471493,3.39273717599892,9.39236398010559,2.25333530710916,8.96674122473852,4.24595332391238,2.88698475609792,5.97671944780049,7.90057312294148,3.01097286427253,8.37327847841572,1.01173877628463,2.37231985230498,0
"ENSMLUG00000008638",2.43146769454294,2.11798037622904,2.50674811207402,2.60324840128246,2.08587760157164,2.26182478399928,0,0,0.640481516052751,0.849190664782476,3.84931300813056,3.984479631867,3.95028656147074,2.00731524284835,1.52241426880286,4.04695510513851,3.55847977845747,1.25254379599948
"ENSMLUG00000008641",0,0,0,0,0,0,0,0,0,0,1.92465650406528,0,0,0,0,0,0,0
"ENSMLUG00000008642",1.62097846302862,1.05899018811452,2.50674811207402,0,1.04293880078582,1.13091239199964,1.04359599778951,2.25333530710916,2.56192606421101,0,0,0,1.97514328073537,3.01097286427253,3.80603567200714,0,0,1.25254379599948
"ENSMLUG00000008643",0,1.05899018811452,0.835582704024672,0.867749467094155,2.08587760157164,0,1.04359599778951,0,0.640481516052751,0,0,0,0.987571640367685,1.00365762142418,1.52241426880286,1.01173877628463,3.55847977845747,1.25254379599948
"ENSMLUG00000008645",0,0,0,0,0,1.13091239199964,0,0,0.640481516052751,0,0,0,0,0,0,0,0,0
"ENSMLUG00000008646",0,0,0,0,0,0,1.04359599778951,0,0,0,0,0,0.987571640367685,0,0,0,0,0
"ENSMLUG00000008650",1.62097846302862,1.05899018811452,4.17791352012336,1.73549893418831,3.12881640235747,3.39273717599892,4.17438399115804,4.50667061421831,2.56192606421101,0,1.92465650406528,1.9922398159335,0.987571640367685,5.01828810712088,6.85086420961286,2.02347755256925,1.18615992615249,1.25254379599948
"ENSMLUG00000008651",0,2.11798037622904,2.50674811207402,0,0,1.13091239199964,1.04359599778951,1.12666765355458,1.92144454815825,0,0,1.9922398159335,1.97514328073537,6.02194572854505,0.761207134401429,2.02347755256925,0,0
"ENSMLUG00000008652",0,0,3.34233081609869,0,0,0,0,0,2.56192606421101,0.849190664782476,0,0,1.97514328073537,0,3.04482853760571,0,0,0
"ENSMLUG00000008654",0,0,3.34233081609869,0,0,0,3.13078799336853,0,1.92144454815825,3.39676265912991,0,0,0,0,1.52241426880286,1.01173877628463,0,0
"ENSMLUG00000008655",0,0,0,0.867749467094155,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000008657",2.43146769454294,0,0.835582704024672,0,0,0,1.04359599778951,3.38000296066373,0.640481516052751,0.849190664782476,0,0,0,0,0,0,1.18615992615249,1.25254379599948
"ENSMLUG00000008658",0,1.05899018811452,0.835582704024672,0,0,0,1.04359599778951,0,1.92144454815825,0,0,2.98835972390025,0,0,1.52241426880286,2.02347755256925,0,0
"ENSMLUG00000008660",0.810489231514312,1.05899018811452,1.67116540804934,4.33874733547077,0,0,1.04359599778951,1.12666765355458,0.640481516052751,0.849190664782476,0,0.996119907966749,0,1.00365762142418,0,0,2.37231985230498,1.25254379599948
"ENSMLUG00000008661",0,5.29495094057261,1.67116540804934,2.60324840128246,1.04293880078582,1.13091239199964,2.08719199557902,2.25333530710916,1.92144454815825,0.849190664782476,4.8116412601632,2.98835972390025,4.93785820183842,3.01097286427253,2.28362140320429,3.03521632885388,4.74463970460996,2.50508759199896
"ENSMLUG00000008662",2.43146769454294,1.05899018811452,2.50674811207402,1.73549893418831,3.12881640235747,1.13091239199964,2.08719199557902,1.12666765355458,1.92144454815825,1.69838132956495,6.73629776422847,3.984479631867,2.96271492110305,7.02560334996923,3.80603567200714,2.02347755256925,3.55847977845747,0
"ENSMLUG00000008663",0.810489231514312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000008664",3.24195692605725,1.05899018811452,4.17791352012336,3.47099786837662,0,0,4.17438399115804,2.25333530710916,2.56192606421101,0,0,0,4.93785820183842,1.00365762142418,4.56724280640857,1.01173877628463,1.18615992615249,0
"ENSMLUG00000008666",0,0,0,0,0,0,1.04359599778951,0,0,0,0,0,0,0,0.761207134401429,0,0,0
"ENSMLUG00000008667",5.67342462060018,4.23596075245808,6.68466163219738,6.07424626965908,1.04293880078582,2.26182478399928,9.39236398010559,4.50667061421831,5.76433364447476,2.54757199434743,2.88698475609792,7.96895926373399,7.90057312294148,10.0365762142418,10.65689988162,9.10564898656164,4.74463970460996,5.01017518399793
"ENSMLUG00000008671",4.05244615757156,5.29495094057261,12.5337405603701,8.67749467094155,6.25763280471493,10.1782115279968,3.13078799336853,3.38000296066373,3.84288909631651,7.64271598304229,10.585610772359,2.98835972390025,4.93785820183842,6.02194572854505,7.61207134401429,12.1408653154155,4.74463970460996,10.0203503679959
